date,district_id,state,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source,district_name,latitude,longitude,county_name,street_address,city,zip_code,phone,student_count,teacher_count,school_count
2020-10-22,4808580,TX,,0,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARANSAS PASS ISD,27.912259,-97.170298,San Patricio County,2300 MCMULLEN LANE STE 600,ARANSAS PASS,78336,(361)758-4200,1556,113.56,5
2020-10-01,4808610,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARCHER CITY ISD,33.596099,-98.625576,Archer County,P O BOX 926,ARCHER CITY,76351,(940)574-4536,505,44.94,2
2020-10-22,4808610,TX,,2,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARCHER CITY ISD,33.596099,-98.625576,Archer County,P O BOX 926,ARCHER CITY,76351,(940)574-4536,505,44.94,2
2020-10-04,4808670,TX,2,6,2,7,,,https://www.argyleisd.com/apps/pages/index.jsp?uREC_ID=1718952&type=d&pREC_ID=2038832,ARGYLE ISD,33.125181,-97.186837,Denton County,800 EAGLE DR,ARGYLE,76226,(940)464-7241,3061,196.71,5
2020-10-17,4808670,TX,,16,,12,,,https://www.argyleisd.com/apps/pages/index.jsp?uREC_ID=1718952&type=d&pREC_ID=2038832,ARGYLE ISD,33.125181,-97.186837,Denton County,800 EAGLE DR,ARGYLE,76226,(940)464-7241,3061,196.71,5
2020-10-22,4808670,TX,,52,,103,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARGYLE ISD,33.125181,-97.186837,Denton County,800 EAGLE DR,ARGYLE,76226,(940)464-7241,3061,196.71,5
2020-10-01,4808700,TX,4,12,9,42,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARLINGTON ISD,32.709162,-97.124936,Tarrant County,1203 W PIONEER PKWY,ARLINGTON,76013,(682)867-4611,59900,4100.64,78
2020-10-12,4808700,TX,,40,,84,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARLINGTON ISD,32.709162,-97.124936,Tarrant County,1203 W PIONEER PKWY,ARLINGTON,76013,(682)867-4611,59900,4100.64,78
2020-10-22,4808700,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARLINGTON ISD,32.709162,-97.124936,Tarrant County,1203 W PIONEER PKWY,ARLINGTON,76013,(682)867-4611,59900,4100.64,78
2020-10-01,4808730,TX,0,3,0,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARP ISD,32.2229,-95.062495,Smith County,P O BOX 70,ARP,75750,(903)859-8482,869,75.45,3
2020-10-12,4808730,TX,,4,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARP ISD,32.2229,-95.062495,Smith County,P O BOX 70,ARP,75750,(903)859-8482,869,75.45,3
2020-10-22,4808730,TX,,7,,10,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ARP ISD,32.2229,-95.062495,Smith County,P O BOX 70,ARP,75750,(903)859-8482,869,75.45,3
2020-10-01,4808870,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ATHENS ISD,32.204224,-95.858812,Henderson County,104 HAWN ST,ATHENS,75751,(903)677-6903,3011,193.45,5
2020-10-12,4808870,TX,,6,,9,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ATHENS ISD,32.204224,-95.858812,Henderson County,104 HAWN ST,ATHENS,75751,(903)677-6903,3011,193.45,5
2020-10-01,4808880,TX,2,19,1,9,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ATLANTA ISD,33.114622,-94.167292,Cass County,106 W MAIN ST,ATLANTA,75551,(903)796-4194,1725,132.55,5
2020-10-12,4808880,TX,,22,,16,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,ATLANTA ISD,33.114622,-94.167292,Cass County,106 W MAIN ST,ATLANTA,75551,(903)796-4194,1725,132.55,5
2020-10-01,4808910,TX,1,2,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AUBREY ISD,33.30538,-96.981426,Denton County,415 TISDELL LN,AUBREY,76227,(940)668-0060,2442,158.1,5
2020-10-12,4808910,TX,,4,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AUBREY ISD,33.30538,-96.981426,Denton County,415 TISDELL LN,AUBREY,76227,(940)668-0060,2442,158.1,5
2020-10-22,4808910,TX,,10,,13,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AUBREY ISD,33.30538,-96.981426,Denton County,415 TISDELL LN,AUBREY,76227,(940)668-0060,2442,158.1,5
2020-10-01,4808940,TX,4,7,4,7,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AUSTIN ISD,30.272265,-97.755983,Travis County,1111 W 6TH ST,AUSTIN,78703,(512)414-1700,80032,5539.62,128
2020-10-12,4808940,TX,,10,,13,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AUSTIN ISD,30.272265,-97.755983,Travis County,1111 W 6TH ST,AUSTIN,78703,(512)414-1700,80032,5539.62,128
2020-10-01,4809000,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AUSTWELL-TIVOLI ISD,28.457369,-96.890643,Refugio County,207 REDFISH ST,TIVOLI,77990,(361)286-3212,140,17.23,2
2020-10-22,4809000,TX,,0,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AUSTWELL-TIVOLI ISD,28.457369,-96.890643,Refugio County,207 REDFISH ST,TIVOLI,77990,(361)286-3212,140,17.23,2
2020-10-01,4809030,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AVALON ISD,32.2044,-96.79261,Ellis County,P O BOX 455,AVALON,76623,(972)627-3251,362,32.26,1
2020-10-12,4809030,TX,,2,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AVALON ISD,32.2044,-96.79261,Ellis County,P O BOX 455,AVALON,76623,(972)627-3251,362,32.26,1
2020-10-22,4809030,TX,,3,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AVALON ISD,32.2044,-96.79261,Ellis County,P O BOX 455,AVALON,76623,(972)627-3251,362,32.26,1
2020-10-01,4809060,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AVERY ISD,33.550429,-94.785566,Red River County,150 SAN ANTONIO ST,AVERY,75554,(903)684-3460,340,32.3,2
2020-10-22,4809060,TX,,30,,9,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AVERY ISD,33.550429,-94.785566,Red River County,150 SAN ANTONIO ST,AVERY,75554,(903)684-3460,340,32.3,2
2020-10-01,4809090,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AVINGER ISD,32.901786,-94.561076,Cass County,245 CONNOR ST,AVINGER,75630,(903)562-1355,153,17.24,1
2020-10-01,4809150,TX,1,1,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AXTELL ISD,31.659225,-96.972843,McLennan County,308 OTTAWA,AXTELL,76624,(254)863-5301,825,76.35,4
2020-10-12,4809150,TX,,1,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AXTELL ISD,31.659225,-96.972843,McLennan County,308 OTTAWA,AXTELL,76624,(254)863-5301,825,76.35,4
2020-10-22,4809150,TX,,6,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AXTELL ISD,31.659225,-96.972843,McLennan County,308 OTTAWA,AXTELL,76624,(254)863-5301,825,76.35,4
2020-10-04,4809200,TX,4,21,1,5,,,https://www.azleisd.net/Page/6924,AZLE ISD,32.895695,-97.543196,Tarrant County,300 ROE ST,AZLE,76020,(817)444-3235,6578,414.76,11
2020-10-12,4809200,TX,,23,,6,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AZLE ISD,32.895695,-97.543196,Tarrant County,300 ROE ST,AZLE,76020,(817)444-3235,6578,414.76,11
2020-10-22,4809200,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,AZLE ISD,32.895695,-97.543196,Tarrant County,300 ROE ST,AZLE,76020,(817)444-3235,6578,414.76,11
2020-10-01,4809280,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BAIRD ISD,32.39179,-99.4215,Callahan County,P O BOX 1147,BAIRD,79504,(325)854-1400,283,34.39,3
2020-10-22,4809280,TX,,12,,5,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BAIRD ISD,32.39179,-99.4215,Callahan County,P O BOX 1147,BAIRD,79504,(325)854-1400,283,34.39,3
2020-10-01,4809300,TX,0,4,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BALLINGER ISD,31.745355,-99.95718,Runnels County,P O BOX 231,BALLINGER,76821,(325)365-3588,906,77.54,4
2020-10-12,4809300,TX,,6,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BALLINGER ISD,31.745355,-99.95718,Runnels County,P O BOX 231,BALLINGER,76821,(325)365-3588,906,77.54,4
2020-10-22,4809300,TX,,4,,4,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BALLINGER ISD,31.745355,-99.95718,Runnels County,P O BOX 231,BALLINGER,76821,(325)365-3588,906,77.54,4
2020-10-01,4809330,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BALMORHEA ISD,30.98502,-103.742495,Reeves County,P O BOX 368,BALMORHEA,79718,(432)375-2223,186,19.54,1
2020-10-12,4809330,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BALMORHEA ISD,30.98502,-103.742495,Reeves County,P O BOX 368,BALMORHEA,79718,(432)375-2223,186,19.54,1
2020-10-22,4809330,TX,,23,,19,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BALMORHEA ISD,30.98502,-103.742495,Reeves County,P O BOX 368,BALMORHEA,79718,(432)375-2223,186,19.54,1
2020-10-01,4809360,TX,0,1,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BANDERA ISD,29.73085,-99.072955,Bandera County,P O BOX 727,BANDERA,78003,(830)460-3890,2234,148.28,4
2020-10-12,4809360,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BANDERA ISD,29.73085,-99.072955,Bandera County,P O BOX 727,BANDERA,78003,(830)460-3890,2234,148.28,4
2020-10-01,4809390,TX,3,11,2,5,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BANGS ISD,31.71485,-99.131405,Brown County,P O BOX 969,BANGS,76823,(325)752-6612,902,76.48,3
2020-10-12,4809390,TX,,11,,5,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BANGS ISD,31.71485,-99.131405,Brown County,P O BOX 969,BANGS,76823,(325)752-6612,902,76.48,3
2020-10-22,4809390,TX,,1,,4,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BANGS ISD,31.71485,-99.131405,Brown County,P O BOX 969,BANGS,76823,(325)752-6612,902,76.48,3
2020-10-01,4809410,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BANQUETE ISD,27.806227,-97.793165,Nueces County,P O BOX 369,BANQUETE,78339,(361)387-2551,876,80.59,3
2020-10-12,4809410,TX,,3,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BANQUETE ISD,27.806227,-97.793165,Nueces County,P O BOX 369,BANQUETE,78339,(361)387-2551,876,80.59,3
2020-10-22,4809410,TX,,11,,5,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BANQUETE ISD,27.806227,-97.793165,Nueces County,P O BOX 369,BANQUETE,78339,(361)387-2551,876,80.59,3
2020-10-01,4809450,TX,4,9,4,6,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BARBERS HILL ISD,29.84763,-94.85827,Chambers County,P O BOX 1108,MONT BELVIEU,77580,(281)576-2221,5732,396.17,8
2020-10-12,4809450,TX,,17,,11,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BARBERS HILL ISD,29.84763,-94.85827,Chambers County,P O BOX 1108,MONT BELVIEU,77580,(281)576-2221,5732,396.17,8
2020-10-22,4809450,TX,,7,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BARBERS HILL ISD,29.84763,-94.85827,Chambers County,P O BOX 1108,MONT BELVIEU,77580,(281)576-2221,5732,396.17,8
2020-10-01,4809540,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BARTLETT ISD,30.79694,-97.427645,Bell County,P O BOX 170,BARTLETT,76511,(254)527-4247,343,25.46,1
2020-10-01,4809570,TX,5,20,1,5,,,https://www.bisdtx.org/covid19dashboard,BASTROP ISD,30.112829,-97.31559,Bastrop County,906 FARM ST,BASTROP,78602,(512)772-7100,11081,697.59,14
2020-10-17,4809570,TX,,9,,5,,,https://www.bisdtx.org/covid19dashboard,BASTROP ISD,30.112829,-97.31559,Bastrop County,906 FARM ST,BASTROP,78602,(512)772-7100,11081,697.59,14
2020-10-22,4809570,TX,,9,,35,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BASTROP ISD,30.112829,-97.31559,Bastrop County,906 FARM ST,BASTROP,78602,(512)772-7100,11081,697.59,14
2020-10-01,4809630,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BAY CITY ISD,28.9642,-95.97382,Matagorda County,P O BOX 2510,BAY CITY,77404,(979)401-1005,3670,237.06,5
2020-10-12,4809630,TX,,6,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BAY CITY ISD,28.9642,-95.97382,Matagorda County,P O BOX 2510,BAY CITY,77404,(979)401-1005,3670,237.06,5
2020-10-01,4809670,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BEAUMONT ISD,30.089419,-94.137531,Jefferson County,3395 HARRISON AVE,BEAUMONT,77706,(409)617-5000,18470,1134.75,30
2020-10-12,4809670,TX,,7,,32,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BEAUMONT ISD,30.089419,-94.137531,Jefferson County,3395 HARRISON AVE,BEAUMONT,77706,(409)617-5000,18470,1134.75,30
2020-10-22,4809670,TX,,2,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BEAUMONT ISD,30.089419,-94.137531,Jefferson County,3395 HARRISON AVE,BEAUMONT,77706,(409)617-5000,18470,1134.75,30
2020-10-01,4809690,TX,1,2,1,5,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BECKVILLE ISD,32.24108,-94.452785,Panola County,P O BOX 37,BECKVILLE,75631,(903)678-3311,700,63.74,2
2020-10-12,4809690,TX,,2,,5,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BECKVILLE ISD,32.24108,-94.452785,Panola County,P O BOX 37,BECKVILLE,75631,(903)678-3311,700,63.74,2
2020-10-22,4809690,TX,,1,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BECKVILLE ISD,32.24108,-94.452785,Panola County,P O BOX 37,BECKVILLE,75631,(903)678-3311,700,63.74,2
2020-10-01,4809720,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BEEVILLE ISD,28.402925,-97.748683,Bee County,201 N SAINT MARYS ST,BEEVILLE,78102,(361)358-7111,3330,201.86,7
2020-10-12,4809720,TX,,0,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BEEVILLE ISD,28.402925,-97.748683,Bee County,201 N SAINT MARYS ST,BEEVILLE,78102,(361)358-7111,3330,201.86,7
2020-10-22,4809720,TX,,30,,11,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BEEVILLE ISD,28.402925,-97.748683,Bee County,201 N SAINT MARYS ST,BEEVILLE,78102,(361)358-7111,3330,201.86,7
2020-10-01,4809750,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELLEVUE ISD,33.634725,-98.015215,Clay County,P O BOX 38,BELLEVUE,76228,(940)928-2104,130,16.75,1
2020-10-12,4809750,TX,,1,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELLEVUE ISD,33.634725,-98.015215,Clay County,P O BOX 38,BELLEVUE,76228,(940)928-2104,130,16.75,1
2020-10-01,4809780,TX,0,1,0,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELLS ISD,33.63361,-96.406214,Grayson County,1550 OLE AMBROSE RD,BELLS,75414,(903)965-3600,895,70.23,3
2020-10-12,4809780,TX,,2,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELLS ISD,33.63361,-96.406214,Grayson County,1550 OLE AMBROSE RD,BELLS,75414,(903)965-3600,895,70.23,3
2020-10-01,4809810,TX,0,1,0,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELLVILLE ISD,29.943034,-96.257498,Austin County,518 S MATHEWS,BELLVILLE,77418,(979)865-3133,2238,163.73,6
2020-10-12,4809810,TX,,1,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELLVILLE ISD,29.943034,-96.257498,Austin County,518 S MATHEWS,BELLVILLE,77418,(979)865-3133,2238,163.73,6
2020-10-22,4809810,TX,,2,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELLVILLE ISD,29.943034,-96.257498,Austin County,518 S MATHEWS,BELLVILLE,77418,(979)865-3133,2238,163.73,6
2020-10-01,4809860,TX,4,6,1,5,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELTON ISD,31.061145,-97.45742,Bell County,P O BOX 269,BELTON,76513,(254)215-2000,11885,750.06,17
2020-10-12,4809860,TX,,19,,9,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELTON ISD,31.061145,-97.45742,Bell County,P O BOX 269,BELTON,76513,(254)215-2000,11885,750.06,17
2020-10-22,4809860,TX,,4,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BELTON ISD,31.061145,-97.45742,Bell County,P O BOX 269,BELTON,76513,(254)215-2000,11885,750.06,17
2020-10-01,4809870,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BEN BOLT-PALITO BLANCO ISD,27.647475,-98.081945,Jim Wells County,P O BOX 547,BEN BOLT,78342,(361)664-9904,515,44,2
2020-10-01,4809980,TX,2,2,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BENJAMIN ISD,33.585685,-99.792595,Knox County,P O BOX 166,BENJAMIN,79505,(940)459-2231,118,15.33,1
2020-10-12,4809980,TX,,2,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BENJAMIN ISD,33.585685,-99.792595,Knox County,P O BOX 166,BENJAMIN,79505,(940)459-2231,118,15.33,1
2020-10-22,4809980,TX,,3,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BENJAMIN ISD,33.585685,-99.792595,Knox County,P O BOX 166,BENJAMIN,79505,(940)459-2231,118,15.33,1
2020-10-01,4810140,TX,1,8,0,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIG SANDY ISD,32.584963,-95.110935,Upshur County,P O BOX 598,BIG SANDY,75755,(903)636-5318,708,69.3,3
2020-10-12,4810140,TX,,3,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIG SANDY ISD,32.584963,-95.110935,Upshur County,P O BOX 598,BIG SANDY,75755,(903)636-5318,708,69.3,3
2020-10-22,4810140,TX,,0,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIG SANDY ISD,32.584963,-95.110935,Upshur County,P O BOX 598,BIG SANDY,75755,(903)636-5318,708,69.3,3
2020-10-01,4810170,TX,0,0,0,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIG SANDY ISD,30.62892,-94.6342,Polk County,P O BOX 188,DALLARDSVILLE,77332,(936)563-1000,513,41.46,1
2020-10-22,4810170,TX,,105,,5,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIG SANDY ISD,30.62892,-94.6342,Polk County,P O BOX 188,DALLARDSVILLE,77332,(936)563-1000,513,41.46,1
2020-10-01,4810200,TX,5,14,5,8,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIG SPRING ISD,32.246283,-101.464474,Howard County,708 E 11TH PL,BIG SPRING,79720,(432)264-3600,4035,257.55,10
2020-10-12,4810200,TX,,30,,25,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIG SPRING ISD,32.246283,-101.464474,Howard County,708 E 11TH PL,BIG SPRING,79720,(432)264-3600,4035,257.55,10
2020-10-22,4810200,TX,,2,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIG SPRING ISD,32.246283,-101.464474,Howard County,708 E 11TH PL,BIG SPRING,79720,(432)264-3600,4035,257.55,10
2020-10-01,4810230,TX,25,32,1,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIRDVILLE ISD,32.80538,-97.254333,Tarrant County,6125 E BELKNAP ST,HALTOM CITY,76117,(817)547-5700,23614,1540.33,32
2020-10-12,4810230,TX,,93,,5,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIRDVILLE ISD,32.80538,-97.254333,Tarrant County,6125 E BELKNAP ST,HALTOM CITY,76117,(817)547-5700,23614,1540.33,32
2020-10-22,4810230,TX,,0,,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BIRDVILLE ISD,32.80538,-97.254333,Tarrant County,6125 E BELKNAP ST,HALTOM CITY,76117,(817)547-5700,23614,1540.33,32
2020-10-01,4810260,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BISHOP CISD,27.580617,-97.793106,Nueces County,719 E SIXTH ST,BISHOP,78343,(361)584-3591,1524,105.12,5
2020-10-12,4810260,TX,,1,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BISHOP CISD,27.580617,-97.793106,Nueces County,719 E SIXTH ST,BISHOP,78343,(361)584-3591,1524,105.12,5
2020-10-22,4810260,TX,,6,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BISHOP CISD,27.580617,-97.793106,Nueces County,719 E SIXTH ST,BISHOP,78343,(361)584-3591,1524,105.12,5
2020-10-01,4810320,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BLANCO ISD,30.105136,-98.423081,Blanco County,814 ELEVENTH ST,BLANCO,78606,(830)833-4414,1011,77.82,3
2020-10-01,4810350,TX,0,1,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BLAND ISD,33.217207,-96.288138,Hunt County,P O BOX 216,MERIT,75458,(903)776-2239,721,54.53,3
2020-10-12,4810350,TX,,3,,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BLAND ISD,33.217207,-96.288138,Hunt County,P O BOX 216,MERIT,75458,(903)776-2239,721,54.53,3
2020-10-22,4810350,TX,,4,,3,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BLAND ISD,33.217207,-96.288138,Hunt County,P O BOX 216,MERIT,75458,(903)776-2239,721,54.53,3
2020-10-01,4810380,TX,0,0,0,0,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BLANKET ISD,31.821772,-98.79246,Brown County,901 AVE H,BLANKET,76432,(325)748-5311,167,20.69,1
2020-10-22,4810380,TX,,2,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BLANKET ISD,31.821772,-98.79246,Brown County,901 AVE H,BLANKET,76432,(325)748-5311,167,20.69,1
2020-10-01,4810440,TX,0,3,0,1,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BLOOMBURG ISD,33.134677,-94.061005,Cass County,211 W CYPRESS ST,BLOOMBURG,75556,(903)728-5216,272,24.51,1
2020-10-12,4810440,TX,,3,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BLOOMBURG ISD,33.134677,-94.061005,Cass County,211 W CYPRESS ST,BLOOMBURG,75556,(903)728-5216,272,24.51,1
2020-10-22,4810440,TX,,5,,2,,,https://dshs.texas.gov/coronavirus/schools/texas-education-agency/,BLOOMBURG ISD,33.134677,-94.061005,Cass County,211 W CYPRESS ST,BLOOMBURG,75556,(903)728-5216,272,24.51,1
