x,y,district_id,State District ID,district_name,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Students,Teachers,Schools,Locale Code,Locale,Student Teacher Ratio,Type,Last update,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
-91.647483,37.717309,2910710,MO-033093,DENT-PHELPS R-III,Dent County,27870 HWY C,SALEM,MO,65560,8661,(573)729-4680,254,25.78,1,42,Rural: Distant,9.9,Regular School District,,,,,,,,
-90.567695,38.126032,2910500,MO-050014,DESOTO 73,Jefferson County,610 VINELAND SCHOOL RD,DESOTO,MO,63020,2561,(636)586-1000,2845,184.94,5,31,Town: Fringe,15.4,Regular School District,,,,,,,,
-89.973428,36.786991,2910770,MO-103132,DEXTER R-XI,Stoddard County,1031 BROWN PILOT LANE,DEXTER,MO,63841,1803,(573)614-1000,2085,148.3,4,33,Town: Remote,14.1,Regular School District,,,,,,,,
-94.315475,36.99499,2910800,MO-073102,DIAMOND R-IV,Newton County,PO BOX 68,DIAMOND,MO,64840,68,(417)325-5186,786,66.93,3,42,Rural: Distant,11.7,Regular School District,,,,,,,,
-92.094084,37.994566,2910830,MO-085048,DIXON R-I,Pulaski County,106 W FOURTH ST,DIXON,MO,65459,166,(573)759-7163,947,67.87,3,42,Rural: Distant,14,Regular School District,,,,,,,,
-90.824003,36.619857,2910920,MO-091092,DONIPHAN R-I,Ripley County,401 Walnut Street,Doniphan,MO,63935,1703,(573)996-3667,1578,118.32,5,43,Rural: Remote,13.3,Regular School District,,,,,,,,
-92.217286,36.772798,2910950,MO-077103,DORA R-III,Ozark County,613 COUNTY ROAD 379,DORA,MO,65637,14,(417)261-2346,290,23.93,2,43,Rural: Remote,12.1,Regular School District,,,,,,,,
-94.60754,38.483285,2911070,MO-019150,DREXEL R-IV,Cass County,PO BOX 860,DREXEL,MO,64742,860,(816)657-4715,312,26,2,42,Rural: Distant,12,Regular School District,,,,,,,,
-90.380395,38.267562,2914250,MO-050005,DUNKLIN R-V,Jefferson County,497 JOACHIM,HERCULANEUM,MO,63048,306,(636)479-5200,1649,118.47,4,21,Suburb: Large,13.9,Regular School District,,,,,,,,
-94.59656,39.609078,2911250,MO-011076,EAST BUCHANAN CO. C-1,Clinton County,100 SMITH ST,GOWER,MO,64454,9187,(816)424-6466,698,56.03,3,42,Rural: Distant,12.5,Regular School District,,,,,,,,
-90.747033,36.933891,2911100,MO-018047,EAST CARTER CO. R-II,Carter County,24 S HERREN AVENUE,ELLSINORE,MO,63937,8208,(573)322-5625,673,57.4,3,43,Rural: Remote,11.7,Regular School District,,,,,,,,
-94.229825,38.667255,2911160,MO-019147,EAST LYNNE 40,Cass County,PO BOX 108,EAST LYNNE,MO,64743,108,(816)626-3511,117,11.4,1,42,Rural: Distant,10.3,Regular School District,,,,,,,,
-94.23285,36.877594,2930420,MO-073099,EAST NEWTON CO. R-VI,Newton County,22808 E HWY 86,GRANBY,MO,64844,7416,(417)472-6231,1361,94.7,3,42,Rural: Distant,14.4,Regular School District,,,,,,,,
-89.38006,36.77561,2911220,MO-067055,EAST PRAIRIE R-II,Mississippi County,PO BOX 10,EAST PRAIRIE,MO,63845,1820,(573)649-3562,1099,94.69,4,32,Town: Distant,11.6,Regular School District,,,,,,,,
-94.019355,37.868061,2911310,MO-020002,EL DORADO SPRINGS R-II,Cedar County,901 S GRAND AVE,EL DORADO SPRINGS,MO,64744,1903,(417)876-3112,1234,96.9,3,33,Town: Remote,12.7,Regular School District,,,,,,,,
-92.582245,38.348867,2911340,MO-066102,ELDON R-I,Miller County,112 S PINE STREET,ELDON,MO,65026,1576,(573)392-8000,1944,136.61,5,32,Town: Distant,14.2,Regular School District,,,,,,,,
-90.787085,39.1658,2911400,MO-057002,ELSBERRY R-II,Lincoln County,PO BOX 106,ELSBERRY,MO,63343,106,(573)898-5554,845,60.26,3,42,Rural: Distant,14,Regular School District,,,,,,,,
-91.359127,37.145809,2911450,MO-101107,EMINENCE R-I,Shannon County,PO BOX 730,EMINENCE,MO,65466,730,(573)226-3251,287,19.1,2,43,Rural: Remote,15,Regular School District,,,,,,,,
-93.697978,37.346022,2911580,MO-029003,EVERTON R-III,Dade County,509 E SCHOOL ST,EVERTON,MO,65646,107,(417)535-2221,177,19.35,2,42,Rural: Distant,9.1,Regular School District,,,,,,,,
-94.225253,39.342622,2911650,MO-024089,EXCELSIOR SPRINGS 40,Clay County,300 W BROADWAY,EXCELSIOR SPRINGS,MO,64024,248,(816)630-9200,2886,223.64,7,31,Town: Fringe,12.9,Regular School District,,,,,,,,
-93.938668,36.673963,2911670,MO-005122,EXETER R-VI,Barry County,101 LOCUST STREET,EXETER,MO,65647,101,(417)835-2922,296,25.43,2,32,Town: Distant,11.6,Regular School District,,,,,,,,
-93.150014,37.386447,2911700,MO-039142,FAIR GROVE R-X,Greene County,132 N MAIN,FAIR GROVE,MO,65648,367,(417)759-2233,1211,82.57,3,42,Rural: Distant,14.7,Regular School District,,,,,,,,
-93.576294,37.634471,2911730,MO-084002,FAIR PLAY R-II,Polk County,301 N Walnut Street,FAIR PLAY,MO,65649,1020,(417)654-2231,435,45.53,3,42,Rural: Distant,9.6,Regular School District,,,,,,,,
-95.389665,40.339095,2911760,MO-003033,FAIRFAX R-III,Atchison County,500 MAIN ST,FAIRFAX,MO,64446,9131,(660)686-2421,147,21.62,3,43,Rural: Remote,6.8,Regular School District,,,,,,,,
-91.93273,36.716593,2911850,MO-046140,FAIRVIEW R-XI,Howell County,4036 STATE RTE K,WEST PLAINS,MO,65775,6671,(417)256-1063,494,41,1,41,Rural: Fringe,12,Regular School District,,,,,,,,
-90.421155,37.78121,2911910,MO-094078,FARMINGTON R-VII,St. Francois County,PO BOX 570,FARMINGTON,MO,63640,570,(573)701-1300,4020,260.4,8,32,Town: Distant,15.4,Regular School District,,,,,,,,
-92.69211,39.148642,2911990,MO-045077,FAYETTE R-III,Howard County,705 LUCKY,FAYETTE,MO,65248,1140,(660)248-2153,615,51.95,3,32,Town: Distant,11.8,Regular School District,,,,,,,,
-90.342187,38.777803,2912010,MO-096089,FERGUSON-FLORISSANT R-II,St. Louis County,8855 Dunn Rd,Hazelwood,MO,63042,2212,(314)687-1912,10365,697.03,20,21,Suburb: Large,14.9,Regular School District,,,,,,,,
-90.4137,38.222372,2912030,MO-050006,FESTUS R-VI,Jefferson County,1515 MID-MEADOW LN,FESTUS,MO,63028,1598,(636)937-4920,3059,189.03,4,21,Suburb: Large,16.2,Regular School District,,,,,,,,
-92.952908,37.160346,2912180,MO-112101,FORDLAND R-III,Webster County,1230 SCHOOL ST,FORDLAND,MO,65652,9208,(417)767-2298,567,42.75,3,42,Rural: Distant,13.3,Regular School District,,,,,,,,
-93.118444,36.688729,2912240,MO-106003,FORSYTH R-III,Taney County,P.O. BOX 187,FORSYTH,MO,65653,187,(417)546-6384,1160,80.22,3,32,Town: Distant,14.5,Regular School District,,,,,,,,
-94.292075,39.13813,2912290,MO-048066,FORT OSAGE R-I,Jackson County,2101 N TWYMAN RD,INDEPENDENCE,MO,64058,3200,(816)650-7000,5019,336.9,11,41,Rural: Fringe,14.9,Regular School District,,,,,,,,
-90.367831,38.449546,2912300,MO-050012,FOX C-6,Jefferson County,745 JEFFCO BLVD ARNOLD MO 630,ARNOLD,MO,63010,1432,(636)296-8000,11382,782.95,18,21,Suburb: Large,14.5,Regular School District,,,,,,,,
-90.612953,38.743154,2928950,MO-092088,FRANCIS HOWELL R-III,St. Charles County,4545 CENTRAL SCHOOL RD,ST CHARLES,MO,63304,7113,(636)851-4000,17473,1169.22,23,21,Suburb: Large,14.9,Regular School District,,,,,,,,
-91.281927,38.576591,2912510,MO-036123,FRANKLIN CO. R-II,Franklin County,3128 HWY Y,NEW HAVEN,MO,63068,9531,(573)237-2414,117,13.9,1,42,Rural: Distant,8.4,Regular School District,,,,,,,,
-90.278358,37.567196,2912540,MO-062072,FREDERICKTOWN R-I,Madison County,704 E Hwy 72,Fredericktown,MO,63645,7491,(573)783-2570,1916,140.97,4,32,Town: Distant,13.6,Regular School District,,,,,,,,
-90.698983,38.802942,2908370,MO-092087,FT. ZUMWALT R-II,St. Charles County,555 E. TERRA LANE,O'FALLON,MO,63366,2637,(636)240-2072,18049,1382.95,27,21,Suburb: Large,13.1,Regular School District,,,,,,,,
-91.943661,38.873113,2912550,MO-014129,FULTON 58,Callaway County,2 Hornet Drive,FULTON,MO,65251,2731,(573)590-8000,2362,168,5,32,Town: Distant,14.1,Regular School District,,,,,,,,
-92.401617,36.611445,2912600,MO-077102,GAINESVILLE R-V,Ozark County,422 BULLDOG DRIVE,GAINESVILLE,MO,65655,7459,(417)679-4260,634,56,2,43,Rural: Remote,11.3,Regular School District,,,,,,,,
-93.470265,36.805824,2912630,MO-104042,GALENA R-II,Stone County,PO BOX 286,GALENA,MO,65656,286,(417)357-6027,492,35.75,2,42,Rural: Distant,13.8,Regular School District,,,,,,,,
-93.970816,39.909645,2912660,MO-031121,GALLATIN R-V,Daviess County,602 S OLIVE ST,GALLATIN,MO,64640,9471,(660)663-2171,583,48.77,3,43,Rural: Remote,12,Regular School District,,,,,,,,
-92.432047,37.623047,2912720,MO-053112,GASCONADE C-4,Laclede County,32959 HIGHWAY 32,FALCON,MO,65470,8513,(417)532-4821,69,9.09,1,43,Rural: Remote,7.6,Regular School District,,,,,,,,
-91.445862,38.688617,2914280,MO-037039,GASCONADE CO. R-I,Gasconade County,170 BLUE PRIDE DR,HERMANN,MO,65041,1593,(573)486-2116,912,76.57,3,43,Rural: Remote,11.9,Regular School District,,,,,,,,
-91.500745,38.34503,2923340,MO-037037,GASCONADE CO. R-II,Gasconade County,PO BOX 536,OWENSVILLE,MO,65066,536,(573)437-2177,1846,131.31,4,41,Rural: Fringe,14.1,Regular School District,,,,,,,,
-89.919829,36.452641,2912780,MO-072073,GIDEON 37,New Madrid County,PO BOX 227,GIDEON,MO,63848,227,(573)448-3911,261,22.98,2,42,Rural: Distant,11.4,Regular School District,,,,,,,,
-93.004475,39.23396,2912840,MO-097127,GILLIAM C-4,Saline County,PO BOX 8,GILLIAM,MO,65330,8,(660)784-2225,40,5.2,1,43,Rural: Remote,7.7,Regular School District,,,,,,,,
-93.872393,40.135372,2912870,MO-041004,GILMAN CITY R-IV,Harrison County,141 LINDSEY AVE,GILMAN CITY,MO,64642,9200,(660)876-5221,142,17.3,2,43,Rural: Remote,8.2,Regular School District,,,,,,,,
-92.834602,39.229402,2912900,MO-045078,GLASGOW,Howard County,860 RANDOLPH ST,GLASGOW,MO,65254,1277,(660)338-2012,357,29.78,2,42,Rural: Distant,12,Regular School District,,,,,,,,
-91.861306,36.675757,2915180,MO-046135,GLENWOOD R-VIII,Howell County,10286 STATE ROUTE 17,WEST PLAINS,MO,65775,5711,(417)256-4849,227,23,1,41,Rural: Fringe,9.9,Regular School District,,,,,,,,
-94.099001,37.389325,2912930,MO-006103,GOLDEN CITY R-III,Barton County,1208 WALNUT ST,GOLDEN CITY,MO,64748,9104,(417)537-4900,178,21,2,42,Rural: Distant,8.5,Regular School District,,,,,,,,
-94.19926,39.01562,2913080,MO-048069,GRAIN VALLEY R-V,Jackson County,PO BOX 304,GRAIN VALLEY,MO,64029,304,(816)847-5006,4471,327,8,21,Suburb: Large,13.7,Regular School District,,,,,,,,
-94.533736,38.888199,2913140,MO-048074,GRANDVIEW C-4,Jackson County,13015 10TH ST,GRANDVIEW,MO,64030,2401,(816)316-5000,4280,283.55,9,21,Suburb: Large,15.1,Regular School District,,,,,,,,
-90.66117,38.21671,2913170,MO-050002,GRANDVIEW R-II,Jefferson County,11470 HWY C,HILLSBORO,MO,63050,4000,(636)944-3941,733,49.36,3,42,Rural: Distant,14.9,Regular School District,,,,,,,,
-92.951274,40.270459,2913230,MO-105123,GREEN CITY R-I,Sullivan County,301 N EAST ST,GREEN CITY,MO,63545,1005,(660)874-4128,274,26.9,2,43,Rural: Remote,10.2,Regular School District,,,,,,,,
-91.628123,37.536558,2913260,MO-033092,GREEN FOREST R-II,Dent County,6111 HWY F,SALEM,MO,65560,6891,(573)729-3902,186,13.4,1,42,Rural: Distant,13.9,Regular School District,,,,,,,,
-93.409318,38.620355,2913290,MO-080121,GREEN RIDGE R-VIII,Pettis County,PO BOX 70,GREEN RIDGE,MO,65332,70,(660)527-3315,395,30.5,2,42,Rural: Distant,13,Regular School District,,,,,,,,
-93.84293,37.415767,2913320,MO-029004,GREENFIELD R-IV,Dade County,410 W COLLEGE,GREENFIELD,MO,65661,1346,(417)637-5321,407,36.2,2,43,Rural: Remote,11.2,Regular School District,,,,,,,,
-90.450015,37.125825,2913380,MO-111086,GREENVILLE R-II,Wayne County,PO BOX 320,GREENVILLE,MO,63944,320,(573)224-3844,795,65,4,43,Rural: Remote,12.2,Regular School District,,,,,,,,
-93.390265,40.12624,2912690,MO-040100,GRUNDY CO. R-V,Grundy County,PO BOX 6,GALT,MO,64641,6,(660)673-6511,122,17.08,2,43,Rural: Remote,7.1,Regular School District,,,,,,,,
-93.342406,39.604732,2913500,MO-017121,HALE R-I,Carroll County,PO BOX 248,HALE,MO,64643,248,(660)565-2417,157,18.15,2,43,Rural: Remote,8.7,Regular School District,,,,,,,,
-93.296622,37.607441,2913530,MO-084003,HALFWAY R-III,Polk County,2150 HIGHWAY 32,HALF WAY,MO,65663,9185,(417)445-2351,253,22.4,2,42,Rural: Distant,11.3,Regular School District,,,,,,,,
-92.225099,39.117864,2913560,MO-010089,HALLSVILLE R-IV,Boone County,421 HWY 124 E,HALLSVILLE,MO,65255,9346,(573)696-5512,1426,98.69,4,41,Rural: Fringe,14.4,Regular School District,,,,,,,,
-93.99689,39.74376,2913590,MO-013055,HAMILTON R-II,Caldwell County,PO BOX 130,HAMILTON,MO,64644,130,(816)583-2134,657,53.05,3,43,Rural: Remote,12.4,Regular School District,,,,,,,,
-90.276709,38.532605,2913620,MO-096103,HANCOCK PLACE,St. Louis County,9417 S BROADWAY,ST LOUIS,MO,63125,2009,(314)544-1300,1490,99.5,3,21,Suburb: Large,15,Regular School District,,,,,,,,
-91.391861,39.723557,2913650,MO-064075,HANNIBAL 60,Marion County,4650 MCMASTERS AVE,HANNIBAL,MO,63401,2244,(573)221-1258,3614,275.42,9,33,Town: Remote,13.1,Regular School District,,,,,,,,
-93.010325,39.090261,2927330,MO-097122,HARDEMAN R-X,Saline County,21051 HWY D,MARSHALL,MO,65340,9274,(660)837-3400,67,6.91,1,42,Rural: Distant,9.7,Regular School District,,,,,,,,
-93.832885,39.269279,2913680,MO-089088,HARDIN-CENTRAL C-2,Ray County,PO BOX 548,HARDIN,MO,64035,548,(660)398-4394,239,21.25,2,42,Rural: Distant,11.2,Regular School District,,,,,,,,
-92.462376,39.134186,2913710,MO-010092,HARRISBURG R-VIII,Boone County,1000 S HARRIS,HARRISBURG,MO,65256,9894,(573)875-5604,611,43.2,3,42,Rural: Distant,14.1,Regular School District,,,,,,,,
-94.348005,38.652178,2913760,MO-019149,HARRISONVILLE R-IX,Cass County,503 S LEXINGTON,HARRISONVILLE,MO,64701,2415,(816)380-2727,2505,191.02,7,31,Town: Fringe,13.1,Regular School District,,,,,,,,
-92.512022,37.250245,2913770,MO-114113,HARTVILLE R-II,Wright County,PO BOX 460,HARTVILLE,MO,65667,460,(417)741-7676,719,57.09,3,43,Rural: Remote,12.6,Regular School District,,,,,,,,
-89.74802,36.2353,2913800,MO-078002,HAYTI R-II,Pemiscot County,PO BOX 469,HAYTI,MO,63851,469,(573)359-6500,667,46.86,2,33,Town: Remote,14.2,Regular School District,,,,,,,,
-90.314541,38.833292,2913830,MO-096088,HAZELWOOD,St. Louis County,15955 NEW HALLS FERRY RD,FLORISSANT,MO,63031,1227,(314)953-5000,17418,1174.2,33,21,Suburb: Large,14.8,Regular School District,,,,,,,,
-93.525605,38.538727,2932110,MO-042111,HENRY CO. R-I,Henry County,210 North Street,WINDSOR,MO,65360,1247,(660)647-3533,720,56.01,2,33,Town: Remote,12.9,Regular School District,,,,,,,,
-93.31337,37.94058,2914310,MO-043004,HERMITAGE R-IV,Hickory County,PO BOX 327,HERMITAGE,MO,65668,9151,(417)745-6418,228,22.84,3,43,Rural: Remote,10,Regular School District,,,,,,,,
-94.5261,38.937519,2914340,MO-048072,HICKMAN MILLS C-1,Jackson County,5401 E. 103rd St,KANSAS CITY,MO,64137,3913,(816)316-7001,5830,442.63,11,11,City: Large,13.2,Regular School District,,,,,,,,
-93.190345,37.906378,2914320,MO-043001,HICKORY CO. R-I,Hickory County,20663 US HIGHWAY 65,URBANA,MO,65767,9617,(417)993-4241,701,53.78,3,43,Rural: Remote,13,Regular School District,,,,,,,,
-92.511725,39.306241,2914370,MO-088075,HIGBEE R-VIII,Randolph County,101 EVANS ST,HIGBEE,MO,65257,128,(660)456-7277,204,21.34,2,42,Rural: Distant,9.6,Regular School District,,,,,,,,
-92.591435,38.48437,2921150,MO-068071,HIGH POINT R-III,Moniteau County,PO BOX 34,HIGH POINT,MO,65042,7,(660)489-2213,92,6.05,1,42,Rural: Distant,15.2,Regular School District,,,,,,,,
-90.673153,38.250677,2914430,MO-050003,HILLSBORO R-III,Jefferson County,5 RIDGEWOOD DR,HILLSBORO,MO,63050,5202,(636)789-0060,3453,226.62,6,41,Rural: Fringe,15.2,Regular School District,,,,,,,,
-90.02434,36.405781,2914460,MO-035094,HOLCOMB R-III,Dunklin County,PO BOX 190,HOLCOMB,MO,63852,190,(573)792-3113,510,39.01,2,42,Rural: Distant,13.1,Regular School District,,,,,,,,
-93.990685,38.703182,2914490,MO-051152,HOLDEN R-III,Johnson County,1612 S MAIN,HOLDEN,MO,64040,1605,(816)732-5568,1188,85.6,3,42,Rural: Distant,13.9,Regular School District,,,,,,,,
-92.127592,39.493304,2914520,MO-069107,HOLLIDAY C-2,Monroe County,201 CURTRIGHT ST,HOLLIDAY,MO,65258,7038,(660)266-3412,50,8.1,1,43,Rural: Remote,6.2,Regular School District,,,,,,,,
-93.19234,36.623453,2914550,MO-106005,HOLLISTER R-V,Taney County,1914 STATE HWY BB,HOLLISTER,MO,65672,5950,(417)243-4005,1438,106.83,4,32,Town: Distant,13.5,Regular School District,,,,,,,,
-91.959669,37.326552,2914840,MO-107152,HOUSTON R-I,Texas County,423 W PINE,HOUSTON,MO,65483,1147,(417)967-3024,1080,85.31,4,43,Rural: Remote,12.7,Regular School District,,,,,,,,
-91.817938,36.7122,2915210,MO-046128,HOWELL VALLEY R-I,Howell County,6461 STATE RTE ZZ,WEST PLAINS,MO,65775,9108,(417)256-2268,219,19.07,1,41,Rural: Fringe,11.5,Regular School District,,,,,,,,
-94.072576,38.191782,2915240,MO-007126,HUDSON R-IX,Bates County,15012 NE STATE ROUTE 52,APPLETON CITY,MO,64724,9405,(660)476-5467,54,6.86,1,43,Rural: Remote,7.9,Regular School District,,,,,,,,
-93.574171,37.796005,2915300,MO-084004,HUMANSVILLE R-IV,Polk County,300 N OAK ST,HUMANSVILLE,MO,65674,8715,(417)754-2535,346,34.5,3,43,Rural: Remote,10,Regular School District,,,,,,,,
-94.583546,38.093537,2915330,MO-007125,HUME R-VIII,Bates County,9163 SW 2nd Street,HUME,MO,64752,9703,(660)643-7411,144,17.57,2,43,Rural: Remote,8.2,Regular School District,,,,,,,,
-93.412464,36.898834,2915390,MO-104041,HURLEY R-I,Stone County,PO BOX 248,HURLEY,MO,65675,248,(417)369-3271,203,17.9,2,42,Rural: Distant,11.3,Regular School District,,,,,,,,
-92.300423,38.087728,2915420,MO-066107,IBERIA R-V,Miller County,201 Pemberton Dr.,IBERIA,MO,65486,156,(573)793-6818,691,55.31,2,43,Rural: Remote,12.5,Regular School District,,,,,,,,
-94.436365,39.09356,2915480,MO-048077,INDEPENDENCE 30,Jackson County,201 NORTH FOREST AVENUE,INDEPENDENCE,MO,64050,2513,(816)521-5300,14644,939.94,30,21,Suburb: Large,15.6,Regular School District,,,,,,,,
-91.136718,37.718551,2915510,MO-047065,IRON CO. C-4,Iron County,35 HWY 49,VIBURNUM,MO,65566,1001,(573)244-5422,402,38,2,43,Rural: Remote,10.6,Regular School District,,,,,,,,
-89.661023,37.380902,2915600,MO-016090,JACKSON R-II,Cape Girardeau County,614 E ADAMS ST,JACKSON,MO,63755,2150,(573)243-9501,5407,326.53,10,23,Suburb: Small,16.6,Regular School District,,,,,,,,
-92.475725,38.762982,2915660,MO-068074,JAMESTOWN C-1,Moniteau County,222 School St,Jamestown,MO,65046,1303,(660)849-2141,211,23,2,42,Rural: Distant,9.2,Regular School District,,,,,,,,
-94.303639,37.339887,2916140,MO-049137,JASPER CO. R-V,Jasper County,201 W Mercer,Jasper,MO,64755,9345,(417)394-2465,460,39.25,2,42,Rural: Distant,11.7,Regular School District,,,,,,,,
-94.688625,40.270065,2916200,MO-074195,JEFFERSON C-123,Nodaway County,PO BOX 0112,CONCEPTION JCT,MO,64434,112,(660)944-2316,121,19.69,2,42,Rural: Distant,6.1,Regular School District,,,,,,,,
-92.173564,38.57091,2916190,MO-026006,JEFFERSON CITY,Cole County,315 E DUNKLIN ST,JEFFERSON CITY,MO,65101,3128,(573)659-3000,9024,677.91,17,13,City: Small,13.3,Regular School District,,,,,,,,
-90.340378,38.157679,2916230,MO-050007,JEFFERSON CO. R-VII,Jefferson County,1250 DOOLING HOLLOW RD,FESTUS,MO,63028,4276,(636)937-7940,1073,77.14,5,41,Rural: Fringe,13.9,Regular School District,,,,,,,,
-90.251682,38.735803,2916290,MO-096104,JENNINGS,St. Louis County,2559 DORWOOD,JENNINGS,MO,63136,4035,(314)653-8000,2511,154,7,21,Suburb: Large,16.3,Regular School District,,,,,,,,
-93.83894,38.776545,2908320,MO-051154,JOHNSON CO. R-VII,Johnson County,92 NW 58 HIGHWAY,CENTERVIEW,MO,64019,9235,(660)656-3316,519,41.26,2,41,Rural: Fringe,12.6,Regular School District,,,,,,,,
-94.4546,37.063888,2916350,MO-049148,JOPLIN SCHOOLS,Jasper County,PO BOX 128,JOPLIN,MO,64804,128,(417)625-5200,7712,547.2,17,13,City: Small,14.1,Regular School District,,,,,,,,
-91.787404,36.758499,2915060,MO-046137,JUNCTION HILL C-12,Howell County,8004 COUNTY RD 3010,WEST PLAINS,MO,65775,4949,(417)256-4265,222,20.48,1,42,Rural: Distant,10.8,Regular School District,,,,,,,,
-94.571105,39.07406,2916400,MO-048078,KANSAS CITY 33,Jackson County,2901 Troost Avenue,KANSAS CITY,MO,64109,1538,(816)418-7600,15345,1087.94,35,11,City: Large,14.1,Regular School District,,,,,,,,
-94.363594,39.36859,2916450,MO-024086,KEARNEY R-I,Clay County,150 W State Route 92,KEARNEY,MO,64060,8520,(816)628-4116,3605,239.44,8,31,Town: Fringe,15.1,Regular School District,,,,,,,,
-89.587545,37.126447,2916470,MO-100064,KELSO C-7,Scott County,820 STATE HWY A,BENTON,MO,63736,8159,(573)545-3357,150,13.77,1,42,Rural: Distant,10.9,Regular School District,,,,,,,,
-90.055623,36.24126,2916500,MO-035102,KENNETT 39,Dunklin County,510 COLLEGE AVE,KENNETT,MO,63857,2006,(573)717-1100,1966,144.47,7,33,Town: Remote,13.6,Regular School District,,,,,,,,
-92.929466,39.444375,2916530,MO-021150,KEYTESVILLE R-III,Chariton County,27247 HWY 5,KEYTESVILLE,MO,65261,2401,(660)288-3787,144,21.1,2,43,Rural: Remote,6.8,Regular School District,,,,,,,,
-94.52374,40.05204,2916590,MO-038044,KING CITY R-I,Gentry County,PO BOX 189,KING CITY,MO,64463,189,(660)535-4319,330,35.61,2,42,Rural: Distant,9.3,Regular School District,,,,,,,,
-94.037631,39.644657,2916620,MO-013062,KINGSTON 42,Caldwell County,139 E LINCOLN,KINGSTON,MO,64650,8102,(816)586-3111,35,5,1,43,Rural: Remote,7,Regular School District,,,,,,,,
-90.746482,38.067562,2931140,MO-110014,KINGSTON K-14,Washington County,10047 DIAMOND ROAD,CADET,MO,63630,9581,(573)438-4982,818,64.14,4,42,Rural: Distant,12.8,Regular School District,,,,,,,,
-94.069293,38.744807,2916660,MO-051150,KINGSVILLE R-I,Johnson County,PO BOX 7,KINGSVILLE,MO,64061,7,(816)597-3422,260,19.54,2,42,Rural: Distant,13.3,Regular School District,,,,,,,,
-93.132493,36.630427,2916710,MO-106006,KIRBYVILLE R-VI,Taney County,6225 STATE HWY 76 E,KIRBYVILLE,MO,65679,7279,(417)337-8913,237,23.35,2,41,Rural: Fringe,10.1,Regular School District,,,,,,,,
-92.561999,40.182631,2916740,MO-001091,KIRKSVILLE R-III,Adair County,1901 E HAMILTON ST,KIRKSVILLE,MO,63501,3904,(660)665-7774,2581,209.52,5,41,Rural: Fringe,12.3,Regular School District,,,,,,,,
-90.420016,38.600512,2916770,MO-096092,KIRKWOOD R-VII,St. Louis County,11289 MANCHESTER RD,KIRKWOOD,MO,63122,1122,(314)213-6101,6115,389.66,9,21,Suburb: Large,15.7,Regular School District,,,,,,,,
-93.55313,38.763803,2916830,MO-051155,KNOB NOSTER R-VIII,Johnson County,401 E WIMER,KNOB NOSTER,MO,65336,1444,(660)563-3186,1588,127.48,4,32,Town: Distant,12.5,Regular School District,,,,,,,,
