district_id,state,district_name,longitude,latitude,State District ID,County Name*,Street Address,City,ZIP,ZIP 4-digit,Phone,Students,Teachers,Schools,Locale Code,Locale,Student Teacher Ratio,Type,Last update,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
3417130,NJ,Washington Township School District,-74.785373,40.782454,NJ-275520,Morris County,53 West Mill Road,Long Valley,7853,<Null>,(908)876-4172,2019,200.53,4,21,Suburb: Large,10.1,Regular School District,,,,,,,,
3417160,NJ,Washington Township School District,-74.955034,40.766822,NJ-415530,Warren County,1 East Front St.,Washington,7882,<Null>,(908)689-1119,422,46,2,31,Town: Fringe,9.2,Regular School District,,,,,,,,
3417190,NJ,Watchung Borough Public School District,-74.460066,40.637744,NJ-355540,Somerset County,1 Dr. Parenty Way,Watchung,7069,<Null>,(908)755-8121,640,61.8,2,21,Suburb: Large,10.4,Regular School District,,,,,,,,
3417220,NJ,Watchung Hills Regional High School District,-74.475416,40.652503,NJ-355550,Somerset County,108 Stirling Road,Warren,7059,5000,(908)647-4800,2015,155,1,21,Suburb: Large,13,Regular School District,,,,,,,,
3417250,NJ,Waterford Township School District,-74.850692,39.727672,NJ-075560,Camden County,1106 Old White Horse Pike,Waterford,8089,<Null>,(856)767-8293,819,78.5,3,21,Suburb: Large,10.4,Regular School District,,,,,,,,
3417280,NJ,Wayne Township Public School District,-74.244246,40.927244,NJ-315570,Passaic County,50 NELLIS DRIVE,WAYNE,7470,<Null>,(973)633-3000,7895,666.48,14,21,Suburb: Large,11.8,Regular School District,,,,,,,,
3417310,NJ,Weehawken Public School District,-74.018223,40.774187,NJ-175580,Hudson County,53 Liberty Place,Weehawken,7086,<Null>,(201)422-6120,1458,120.5,3,21,Suburb: Large,12.1,Regular School District,,,,,,,,
3417340,NJ,Wenonah Boro School District,-75.149087,39.794603,NJ-155590,Gloucester County,200 N. Clinton Avenue,Wenonah,8090,<Null>,(856)468-6000,177,19.76,1,21,Suburb: Large,9,Regular School District,,,,,,,,
3417400,NJ,WEST CAPE MAY ELEMENTARY SCHOOL DISTRICT,-74.933444,38.940207,NJ-095610,Cape May County,301 MOORE STREET,WEST CAPE MAY,8204,1199,(609)884-4614,99,9.68,1,23,Suburb: Small,10.2,Regular School District,,,,,,,,
3417430,NJ,West Deptford Township School District,-75.193407,39.828691,NJ-155620,Gloucester County,675 Grove Road,West Deptford,8066,1999,(856)848-4300,2947,220.6,5,21,Suburb: Large,13.4,Regular School District,,,,,,,,
3417460,NJ,West Essex Regional School District,-74.265724,40.869012,NJ-135630,Essex County,65 West Greenbrook Road,North Caldwell,7006,<Null>,(973)228-1200,1716,151.6,2,21,Suburb: Large,11.3,Regular School District,,,,,,,,
3417490,NJ,West Long Branch School District,-74.017732,40.290062,NJ-255640,Monmouth County,135 Locust Avenue,West Long Branch,7764,<Null>,(732)222-5900,573,62.44,2,21,Suburb: Large,9.2,Regular School District,,,,,,,,
3417520,NJ,West Milford Township Public School District,-74.38454,41.079485,NJ-315650,Passaic County,46 Highlander Drive,West Milford,7480,<Null>,(973)697-1700,3309,291.5,8,41,Rural: Fringe,11.4,Regular School District,,,,,,,,
3417550,NJ,West Morris Regional High School District,-74.729897,40.808101,NJ-275660,Morris County,10 SOUTH FOUR BRIDGES ROAD,CHESTER,7930,<Null>,(908)879-6404,2489,191.8,2,41,Rural: Fringe,13,Regular School District,,,,,,,,
3417580,NJ,West New York Board of Education,-74.010485,40.787022,NJ-175670,Hudson County,6028 Broadway,West New York,7093,2808,(201)553-4000,8498,595,9,21,Suburb: Large,14.3,Regular School District,,,,,,,,
3417610,NJ,West Orange Public Schools,-74.234489,40.794111,NJ-135680,Essex County,179 Eagle Rock Ave.,West Orange,7052,<Null>,(973)669-5400,6696,632.8,12,21,Suburb: Large,10.6,Regular School District,,,,,,,,
3417700,NJ,West Windsor-Plainsboro Regional School District,-74.599244,40.274066,NJ-215715,Mercer County,321 Village Rd East,West Windsor,8550,<Null>,(609)716-5000,9641,769.35,10,23,Suburb: Small,12.5,Regular School District,,,,,,,,
3417730,NJ,Westampton Township Public School District,-74.837713,40.00863,NJ-055720,Burlington County,700 Rancocas Road,Westampton,8060,<Null>,(609)267-2053,1000,81.01,2,41,Rural: Fringe,12.3,Regular School District,,,,,,,,
3417760,NJ,Westfield Public School District,-74.352166,40.654349,NJ-395730,Union County,302 Elm Street,Westfield,7090,<Null>,(908)789-4420,6304,500.36,10,21,Suburb: Large,12.6,Regular School District,,,,,,,,
3417790,NJ,Westville Boro Public School District,-75.127334,39.866587,NJ-155740,Gloucester County,101 Birch Street,Westville,8093,<Null>,(856)456-0235,377,28.7,1,21,Suburb: Large,13.1,Regular School District,,,,,,,,
3417820,NJ,Westwood Regional School District,-74.062065,40.981079,NJ-035755,Bergen County,701 RIDGEWOOD ROAD,TOWNSHIP OF WASHINGTON,7676,<Null>,(201)664-0880,2814,249.8,6,21,Suburb: Large,11.3,Regular School District,,,,,,,,
3417850,NJ,Weymouth Township School District,-74.816211,39.404852,NJ-015760,Atlantic County,1202 Eleventh Avenue,Dorothy,8317,<Null>,(609)476-2412,167,15.1,1,41,Rural: Fringe,11.1,Regular School District,,,,,,,,
3417880,NJ,Wharton Borough School District,-74.576151,40.894596,NJ-275770,Morris County,137 EAST CENTRAL AVENUE,WHARTON,7885,<Null>,(973)361-2592,738,73.69,2,21,Suburb: Large,10,Regular School District,,,,,,,,
3417910,NJ,White Township Consolidated School District,-75.02722,40.836159,NJ-415780,Warren County,565 CR 519,Belvidere,7823,9798,(908)475-4773,269,32.99,1,31,Town: Fringe,8.2,Regular School District,,,,,,,,
3417940,NJ,Wildwood City School District,-74.819807,38.985731,NJ-095790,Cape May County,4300 PACIFIC AVENUE,WILDWOOD,8260,<Null>,(609)522-7922,924,94.02,3,23,Suburb: Small,9.8,Regular School District,,,,,,,,
3417970,NJ,Wildwood Crest Borough School District,-74.850685,38.963837,NJ-095800,Cape May County,9100 PACIFIC AVENUE,WILDWOOD CREST,8260,820,(609)522-1522,277,34.85,1,23,Suburb: Small,7.9,Regular School District,,,,,,,,
3418000,NJ,Willingboro Public School District,-74.896768,40.019099,NJ-055805,Burlington County,440 Beverly Rancocas Road,Willingboro,8046,<Null>,(609)835-8600,3415,257,9,21,Suburb: Large,13.3,Regular School District,,,,,,,,
3418030,NJ,Winfield Township,-74.287813,40.635365,NJ-395810,Union County,7 1/2 Gulfstream Avenue,Winfield Twp,7036,<Null>,(908)486-7410,139,18,1,21,Suburb: Large,7.7,Regular School District,,,,,,,,
3418060,NJ,Winslow Township School District,-74.90385,39.750777,NJ-075820,Camden County,40 Cooper Folly Rd,Atco,8004,<Null>,(856)767-2850,4650,456,8,41,Rural: Fringe,10.2,Regular School District,,,,,,,,
3418300,NJ,Wood-Ridge School District,-74.079573,40.848451,NJ-035830,Bergen County,540 Windsor Road,Wood-Ridge,7075,<Null>,(201)933-6777,1282,98,3,21,Suburb: Large,13.1,Regular School District,,,,,,,,
3418090,NJ,Woodbine School District,-74.816754,39.235166,NJ-095840,Cape May County,801 Webster St.,Woodbine,8270,<Null>,(609)861-5174,239,23.6,1,41,Rural: Fringe,10.1,Regular School District,,,,,,,,
3418120,NJ,Woodbridge Township School District,-74.280433,40.555711,NJ-235850,Middlesex County,421 SCHOOL STREET,WOODBRIDGE,7095,<Null>,(732)602-8550,13888,1122.68,26,21,Suburb: Large,12.4,Regular School District,,,,,,,,
3418150,NJ,Woodbury City Public School District,-75.152325,39.839382,NJ-155860,Gloucester County,25 N. Broad Street,Woodbury,8096,<Null>,(856)853-0123,1550,129.18,4,21,Suburb: Large,12,Regular School District,,,,,,,,
3418180,NJ,Woodbury Heights Public School District,-75.149963,39.816413,NJ-155870,Gloucester County,100 Academy Avenue,Woodbury Heights,8097,1499,(856)848-2610,233,23.9,1,21,Suburb: Large,9.7,Regular School District,,,,,,,,
3418210,NJ,Woodcliff Lake School District,-74.057566,41.020951,NJ-035880,Bergen County,134 Woodcliff Avenue,Woodcliff Lake,7677,8245,(201)930-5600,737,77.5,2,21,Suburb: Large,9.5,Regular School District,,,,,,,,
3417640,NJ,Woodland Park School District,-74.200823,40.895572,NJ-315690,Passaic County,853 McBride Avenue,Woodland Park,7424,<Null>,(973)317-7700,1080,88.08,3,21,Suburb: Large,12.3,Regular School District,,,,,,,,
3418240,NJ,Woodland Township School District,-74.537112,39.820218,NJ-055890,Burlington County,PO Box 477,Chatsworth,8019,<Null>,(609)726-1230,131,16.7,1,42,Rural: Distant,7.8,Regular School District,,,,,,,,
3418270,NJ,Woodlynne School District,-75.093888,39.919027,NJ-075900,Camden County,131 Elm Avenue,Woodlynne,8107,<Null>,(856)962-8822,388,32.07,1,21,Suburb: Large,12.1,Regular School District,,,,,,,,
3418330,NJ,Woodstown-Pilesgrove Regional School District,-75.3219,39.651498,NJ-335910,Salem County,135 East Avenue,Woodstown,8098,<Null>,(856)769-0144,1482,124,4,31,Town: Fringe,12,Regular School District,,,,,,,,
3418360,NJ,Wyckoff Township Public School District,-74.169587,41.010417,NJ-035920,Bergen County,241 Morse Avenue,Wyckoff,7481,<Null>,(201)848-5700,1923,184,5,21,Suburb: Large,10.5,Regular School District,,,,,,,,
3500030,NM,ALAMOGORDO PUBLIC SCHOOLS,-105.950745,32.901855,NM-046,Otero County,PO BOX 650,ALAMOGORDO,88311,<Null>,(575)812-6002,6386,333.44,15,33,Town: Remote,19.2,Regular School District,,0,0,0,0,,,
3500060,NM,ALBUQUERQUE PUBLIC SCHOOLS,-106.642845,35.092945,NM-001,Bernalillo County,PO BOX 25704,ALBUQUERQUE,87125,<Null>,(505)880-3744,89788,5894.35,173,11,City: Large,15.2,Regular School District,,0,0,0,0,,,
3500090,NM,ANIMAS PUBLIC SCHOOLS,-108.877521,32.074912,NM-030,Hidalgo County,PO BOX 85,ANIMAS,88020,<Null>,(575)548-2299,177,14.73,3,43,Rural: Remote,12,Regular School District,,0,0,0,0,,,
3500120,NM,ARTESIA PUBLIC SCHOOLS,-104.41038,32.841118,NM-022,Eddy County,1106 WEST QUAY AVE,ARTESIA,88210,<Null>,(575)746-3585,3857,245.98,10,33,Town: Remote,15.7,Regular School District,,0,0,0,0,,,
3500150,NM,AZTEC MUNICIPAL SCHOOLS,-108.006623,36.826553,NM-064,San Juan County,1118 WEST AZTEC BLVD,AZTEC,87410,<Null>,(575)334-9474,3002,192.18,7,31,Town: Fringe,15.6,Regular School District,,0,0,0,0,,,
3500180,NM,BELEN CONSOLIDATED SCHOOLS,-106.775089,34.665381,NM-087,Valencia County,520 NORTH MAIN ST,BELEN,87002,<Null>,(505)966-1003,3916,236.8,11,41,Rural: Fringe,16.5,Regular School District,,0,0,0,0,,,
3500210,NM,BERNALILLO PUBLIC SCHOOLS,-106.543532,35.321466,NM-061,Sandoval County,224 N CAMINO DEL PUEBLO,BERNALILLO,87004,<Null>,(505)867-2317,2831,199.41,10,21,Suburb: Large,14.2,Regular School District,,0,0,0,0,,,
3500240,NM,BLOOMFIELD SCHOOLS,-108.001634,36.713941,NM-066,San Juan County,325 NORTH BERGIN LANE,BLOOMFIELD,87413,<Null>,(505)632-4316,2762,170.23,7,31,Town: Fringe,16.2,Regular School District,,0,0,0,0,,,
3500270,NM,CAPITAN MUNICIPAL SCHOOLS,-105.612823,33.533075,NM-040,Lincoln County,PO BOX 278,CAPITAN,88316,<Null>,(575)354-8500,500,39.6,3,43,Rural: Remote,12.6,Regular School District,,0,0,0,0,,,
3500300,NM,CARLSBAD MUNICIPAL SCHOOLS,-104.227607,32.424379,NM-020,Eddy County,408 NORTH CANYON ST,CARLSBAD,88220,<Null>,(575)234-3300,8015,413.34,14,33,Town: Remote,19.4,Regular School District,,0,0,0,0,,,
3500330,NM,CARRIZOZO MUNICIPAL SCHOOLS,-105.741206,33.747958,NM-037,Lincoln County,PO BOX 99,CARRIZOZO,88301,<Null>,(575)648-2348,142,15.55,3,43,Rural: Remote,9.1,Regular School District,,0,0,0,0,,,
3500390,NM,CENTRAL CONSOLIDATED SCHOOLS,-108.804182,36.80324,NM-067,San Juan County,PO BOX 1199,SHIPROCK,87420,<Null>,(505)368-4984,5893,389.2,16,41,Rural: Fringe,15.1,Regular School District,,0,0,0,0,,,
3500420,NM,CHAMA VALLEY INDEP. SCHOOLS,-106.562705,36.718795,NM-053,Rio Arriba County,PO DRAWER 10,TIERRA AMARILLA,87575,<Null>,(575)588-7285,404,31.6,4,43,Rural: Remote,12.8,Regular School District,,0,0,0,0,,,
3500480,NM,CIMARRON MUNICIPAL SCHOOLS,-104.919634,36.511884,NM-008,Colfax County,125 N. COLLISON AVE.,CIMARRON,87714,<Null>,(575)376-2445,429,42.68,6,43,Rural: Remote,10.1,Regular School District,,0,0,0,0,,,
3500510,NM,CLAYTON MUNICIPAL SCHOOLS,-103.177652,36.450416,NM-084,Union County,323 SOUTH 5TH ST,CLAYTON,88415,<Null>,(575)374-9611,475,36.1,4,43,Rural: Remote,13.2,Regular School District,,0,0,0,0,,,
3500540,NM,CLOUDCROFT MUNICIPAL SCHOOLS,-105.648265,32.95814,NM-048,Otero County,PO BOX 198,CLOUDCROFT,88317,<Null>,(575)682-2361,381,26.75,3,43,Rural: Remote,14.2,Regular School District,,0,0,0,0,,,
3500570,NM,CLOVIS MUNICIPAL SCHOOLS,-103.204365,34.408195,NM-012,Curry County,1009 N MAIN ST,CLOVIS,88101,<Null>,(575)769-4300,8201,457.93,18,33,Town: Remote,17.9,Regular School District,,0,0,0,0,,,
3500600,NM,COBRE CONSOLIDATED SCHOOLS,-108.135835,32.757385,NM-024,Grant County,PO BOX 1000,BAYARD,88023,<Null>,(575)537-4011,1255,99,6,33,Town: Remote,12.7,Regular School District,,0,0,0,0,,,
3500630,NM,CORONA MUNICIPAL SCHOOLS,-105.595251,34.252181,NM-038,Lincoln County,PO BOX 258,CORONA,88318,<Null>,(575)849-1911,63,12.64,2,43,Rural: Remote,5,Regular School District,,0,0,0,0,,,
3500660,NM,CUBA INDEPENDENT SCHOOLS,-106.987091,36.005703,NM-062,Sandoval County,PO BOX 70,CUBA,87013,<Null>,(575)289-3211,546,51.86,3,43,Rural: Remote,10.5,Regular School District,,0,0,0,0,,,
3500690,NM,DEMING PUBLIC SCHOOLS,-107.753397,32.259036,NM-042,Luna County,1001 S DIAMOND AVE.,DEMING,88030,<Null>,(575)546-8841,5432,345.08,13,33,Town: Remote,15.7,Regular School District,,0,0,0,0,,,
3500720,NM,DES MOINES MUNICIPAL SCHOOLS,-103.856383,36.754439,NM-085,Union County,PO BOX 38,DES MOINES,88418,<Null>,(575)278-2611,89,13,2,43,Rural: Remote,6.8,Regular School District,,0,0,0,0,,,
3500750,NM,DEXTER CONSOLIDATED SCHOOLS,-104.446838,33.288774,NM-006,Chaves County,PO BOX 159,DEXTER,88230,<Null>,(575)734-5420,930,54,3,42,Rural: Distant,17.2,Regular School District,,0,0,0,0,,,
3500790,NM,DORA MUNICIPAL SCHOOLS,-103.33648,33.94094,NM-060,Roosevelt County,PO BOX 327,DORA,88115,<Null>,(575)477-2216,258,18.9,2,43,Rural: Remote,13.7,Regular School District,,0,0,0,0,,,
3500810,NM,DULCE INDEPENDENT SCHOOLS,-106.93369,36.932386,NM-054,Rio Arriba County,PO BOX 547,DULCE,87528,<Null>,(575)759-3353,587,48,3,43,Rural: Remote,12.2,Regular School District,,0,0,0,0,,,
3500840,NM,ELIDA MUNICIPAL SCHOOLS,-103.64941,33.942025,NM-058,Roosevelt County,PO BOX 8,ELIDA,88116,<Null>,(575)274-6211,160,15.25,2,43,Rural: Remote,10.5,Regular School District,,0,0,0,0,,,
3500900,NM,ESPANOLA PUBLIC SCHOOLS,-106.083769,35.988267,NM-055,Rio Arriba County,714 CALLE DON DIEGO,ESPANOLA,87532,<Null>,(505)753-2254,3479,240.16,13,41,Rural: Fringe,14.5,Regular School District,,0,0,0,0,,,
3500930,NM,ESTANCIA MUNICIPAL SCHOOLS,-106.28515,34.75478,NM-080,Torrance County,PO BOX 68,ESTANCIA,87016,<Null>,(505)384-2001,581,44.46,5,43,Rural: Remote,13.1,Regular School District,,,,,,,,
3500960,NM,EUNICE MUNICIPAL SCHOOLS,-103.1582,32.439995,NM-032,Lea County,PO BOX 129,EUNICE,88231,<Null>,(575)394-2524,901,46,3,33,Town: Remote,19.6,Regular School District,,,,,,,,
3500990,NM,FARMINGTON MUNICIPAL SCHOOLS,-108.177045,36.748165,NM-065,San Juan County,PO BOX 5850,FARMINGTON,87499,<Null>,(505)324-9840,11759,695.63,21,13,City: Small,16.9,Regular School District,,,,,,,,
3501020,NM,FLOYD MUNICIPAL SCHOOLS,-103.575485,34.214462,NM-059,Roosevelt County,PO BOX 65,FLOYD,88118,<Null>,(575)478-2211,233,22,3,43,Rural: Remote,10.6,Regular School District,,,,,,,,
3501050,NM,FORT SUMNER MUNICIPAL SCHOOLS,-104.241655,34.47225,NM-016,De Baca County,PO BOX 387,FORT SUMNER,88119,<Null>,(575)355-7734,320,27.24,3,43,Rural: Remote,11.7,Regular School District,,,,,,,,
3501080,NM,GADSDEN INDEPENDENT SCHOOLS,-106.59988,32.006685,NM-019,DoÃƒÂ±a Ana County,PO DRAWER 70,ANTHONY,88021,<Null>,(575)882-6203,13576,878.27,27,41,Rural: Fringe,15.5,Regular School District,,,,,,,,
3501110,NM,GALLUP-MCKINLEY CTY SCHOOLS,-108.751204,35.523557,NM-043,McKinley County,PO BOX 1318,GALLUP,87305,<Null>,(505)721-1000,11279,785,36,43,Rural: Remote,14.4,Regular School District,,,,,,,,
3501140,NM,GRADY MUNICIPAL SCHOOLS,-103.31866,34.819945,NM-015,Curry County,PO BOX 71,GRADY,88120,<Null>,(575)357-2192,165,16.28,3,43,Rural: Remote,10.1,Regular School District,,,,,,,,
3501170,NM,GRANTS-CIBOLA COUNTY SCHOOLS,-107.828511,35.155867,NM-088,Cibola County,PO BOX 8,GRANTS,87020,<Null>,(505)285-2603,3486,260.49,11,33,Town: Remote,13.4,Regular School District,,,,,,,,
3501200,NM,HAGERMAN MUNICIPAL SCHOOLS,-104.3302,33.11224,NM-005,Chaves County,PO DRAWER B,HAGERMAN,88232,<Null>,(575)752-3254,458,32.1,3,43,Rural: Remote,14.3,Regular School District,,,,,,,,
3501230,NM,HATCH VALLEY PUBLIC SCHOOLS,-107.15802,32.66675,NM-018,DoÃƒÂ±a Ana County,PO BOX 790,HATCH,87937,<Null>,(575)267-8200,1291,78.11,5,43,Rural: Remote,16.5,Regular School District,,,,,,,,
3501260,NM,HOBBS MUNICIPAL SCHOOLS,-103.13128,32.69606,NM-033,Lea County,PO BOX 1030,HOBBS,88240,<Null>,(575)433-0100,10275,551.54,18,33,Town: Remote,18.6,Regular School District,,,,,,,,
3501290,NM,HONDO VALLEY PUBLIC SCHOOLS,-105.316805,33.433481,NM-039,Lincoln County,PO BOX 55,HONDO,88336,<Null>,(575)653-4411,141,15.81,2,43,Rural: Remote,8.9,Regular School District,,,,,,,,
3501320,NM,HOUSE MUNICIPAL SCHOOLS,-103.90049,34.647675,NM-050,Quay County,PO BOX 673,HOUSE,88121,<Null>,(575)279-7353,63,17,3,43,Rural: Remote,3.7,Regular School District,,,,,,,,
3501350,NM,JAL PUBLIC SCHOOLS,-103.208315,32.06217,NM-034,Lea County,PO BOX 1386,JAL,88252,<Null>,(575)395-2840,540,32.27,3,43,Rural: Remote,16.7,Regular School District,,,,,,,,
3501380,NM,JEMEZ MOUNTAIN PUBLIC SCHOOLS,-106.78526,36.218245,NM-056,Rio Arriba County,PO BOX 230,GALLINA,87017,<Null>,(575)638-5419,197,13.78,5,43,Rural: Remote,14.3,Regular School District,,,,,,,,
3501410,NM,JEMEZ VALLEY PUBLIC SCHOOLS,-106.735772,35.65654,NM-063,Sandoval County,8501 HIGHWAY 4,JEMEZ PUEBLO,87024,<Null>,(575)834-7391,363,39.16,4,42,Rural: Distant,9.3,Regular School District,,,,,,,,
3501470,NM,LAKE ARTHUR MUNICIPAL SCHOOLS,-104.36794,33.00242,NM-007,Chaves County,PO BOX 98,LAKE ARTHUR,88253,<Null>,(575)365-2000,93,13.9,3,42,Rural: Distant,6.7,Regular School District,,,,,,,,
3501500,NM,LAS CRUCES PUBLIC SCHOOLS,-106.774817,32.303614,NM-017,DoÃƒÂ±a Ana County,505 SOUTH MAIN SUITE 249,LAS CRUCES,88001,<Null>,(575)527-5800,24703,1486.96,40,12,City: Midsize,16.6,Regular School District,,,,,,,,
3501530,NM,LAS VEGAS CITY PUBLIC SCHOOLS,-105.219029,35.593624,NM-069,San Miguel County,901 DOUGLAS AVENUE,LAS VEGAS,87701,<Null>,(505)454-5700,1512,92.3,6,33,Town: Remote,16.4,Regular School District,,,,,,,,
3501590,NM,LOGAN MUNICIPAL SCHOOLS,-103.48062,35.362285,NM-051,Quay County,PO BOX 67,LOGAN,88426,<Null>,(575)487-2252,363,23.5,4,43,Rural: Remote,15.4,Regular School District,,,,,,,,
3501620,NM,LORDSBURG MUNICIPAL SCHOOLS,-108.70634,32.348765,NM-029,Hidalgo County,PO BOX 430,LORDSBURG,88045,<Null>,(575)542-9361,509,34.8,4,43,Rural: Remote,14.6,Regular School District,,,,,,,,
3501650,NM,LOS ALAMOS PUBLIC SCHOOLS,-106.296549,35.885516,NM-041,Los Alamos County,PO BOX 90,LOS ALAMOS,87544,<Null>,(505)663-2230,3749,252.64,8,32,Town: Distant,14.8,Regular School District,,,,,,,,
3501680,NM,LOS LUNAS PUBLIC SCHOOLS,-106.73606,34.806635,NM-086,Valencia County,PO DRAWER 1300,LOS LUNAS,87031,<Null>,(505)866-2440,8614,449.34,16,23,Suburb: Small,19.2,Regular School District,,,,,,,,
