district_id,latitude,longitude,county_name,student_count,teacher_count,school_count,district_name,state,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source
0028035,31.19,-89.26,,,,,Forrest County,MS,2020-08-25,1,4,3,4,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028035,31.19,-89.26,,,,,Forrest County,MS,2020-09-04,3,7,2,9,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028035,31.19,-89.26,,,,,Forrest County,MS,2020-09-11,,,,,,,
0028037,31.48,-90.9,,,,,Franklin County,MS,2020-08-25,0,0,0,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028037,31.48,-90.9,,,,,Franklin County,MS,2020-09-04,0,0,0,6,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028037,31.48,-90.9,,,,,Franklin County,MS,2020-09-11,,,,,,,
0028039,30.87,-88.64,,,,,George County,MS,2020-08-25,2,2,0,12,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028039,30.87,-88.64,,,,,George County,MS,2020-09-04,10,13,1,13,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028039,30.87,-88.64,,,,,George County,MS,2020-09-11,,,,,,,
0028041,31.22,-88.64,,,,,Greene County,MS,2020-08-25,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028041,31.22,-88.64,,,,,Greene County,MS,2020-09-04,2,2,2,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028041,31.22,-88.64,,,,,Greene County,MS,2020-09-11,,,,,,,
0028043,33.77,-89.8,,,,,Grenada County,MS,2020-08-25,8,12,0,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028043,33.77,-89.8,,,,,Grenada County,MS,2020-09-04,3,13,0,4,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028043,33.77,-89.8,,,,,Grenada County,MS,2020-09-11,,,,,,,
0028045,30.39,-89.47,,,,,Hancock County,MS,2020-08-25,6,14,1,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028045,30.39,-89.47,,,,,Hancock County,MS,2020-09-04,0,3,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028045,30.39,-89.47,,,,,Hancock County,MS,2020-09-11,,,,,,,
0028047,30.42,-89.09,,,,,Harrison County,MS,2020-08-25,40,60,13,28,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028047,30.42,-89.09,,,,,Harrison County,MS,2020-09-04,18,99,3,37,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028047,30.42,-89.09,,,,,Harrison County,MS,2020-09-11,,,,,,,
0028049,32.26,-90.44,,,,,Hinds County,MS,2020-08-25,1,2,8,14,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028049,32.26,-90.44,,,,,Hinds County,MS,2020-09-04,4,10,7,27,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028049,32.26,-90.44,,,,,Hinds County,MS,2020-09-11,,,,,,,
0028051,33.12,-90.09,,,,,Holmes County,MS,2020-08-25,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028051,33.12,-90.09,,,,,Holmes County,MS,2020-09-04,0,,0,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028051,33.12,-90.09,,,,,Holmes County,MS,2020-09-11,,,,,,,
0028053,33.13,-90.52,,,,,Humphreys County,MS,2020-08-25,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028053,33.13,-90.52,,,,,Humphreys County,MS,2020-09-04,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028053,33.13,-90.52,,,,,Humphreys County,MS,2020-09-11,,,,,,,
0028055,32.74,-90.99,,,,,Issaquena County,MS,2020-08-25,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028055,32.74,-90.99,,,,,Issaquena County,MS,2020-09-04,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028055,32.74,-90.99,,,,,Issaquena County,MS,2020-09-11,,,,,,,
0028057,34.28,-88.36,,,,,Itawamba County,MS,2020-08-25,5,5,0,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028057,34.28,-88.36,,,,,Itawamba County,MS,2020-09-04,14,40,2,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028057,34.28,-88.36,,,,,Itawamba County,MS,2020-09-11,,,,,,,
0028059,30.46,-88.62,,,,,Jackson County,MS,2020-08-25,52,83,15,33,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028059,30.46,-88.62,,,,,Jackson County,MS,2020-09-04,46,172,5,49,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028059,30.46,-88.62,,,,,Jackson County,MS,2020-09-11,,,,,,,
0028061,32.02,-89.12,,,,,Jasper County,MS,2020-08-25,0,5,2,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028061,32.02,-89.12,,,,,Jasper County,MS,2020-09-04,3,7,0,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028061,32.02,-89.12,,,,,Jasper County,MS,2020-09-11,,,,,,,
0028063,31.73,-91.03,,,,,Jefferson County,MS,2020-08-25,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028063,31.73,-91.03,,,,,Jefferson County,MS,2020-09-04,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028063,31.73,-91.03,,,,,Jefferson County,MS,2020-09-11,,,,,,,
0028065,31.56,-89.82,,,,,Jefferson Davis County,MS,2020-08-25,0,0,0,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028065,31.56,-89.82,,,,,Jefferson Davis County,MS,2020-09-04,1,0,0,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028065,31.56,-89.82,,,,,Jefferson Davis County,MS,2020-09-11,,,,,,,
0028067,31.62,-89.17,,,,,Jones County,MS,2020-08-25,11,20,9,20,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028067,31.62,-89.17,,,,,Jones County,MS,2020-09-04,18,45,3,26,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028067,31.62,-89.17,,,,,Jones County,MS,2020-09-11,,,,,,,
0028069,32.76,-88.65,,,,,Kemper County,MS,2020-08-25,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028069,32.76,-88.65,,,,,Kemper County,MS,2020-09-04,0,,0,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028069,32.76,-88.65,,,,,Kemper County,MS,2020-09-11,,,,,,,
0028071,34.36,-89.49,,,,,Lafayette County,MS,2020-08-25,1,7,3,8,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028071,34.36,-89.49,,,,,Lafayette County,MS,2020-09-04,0,12,2,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028071,34.36,-89.49,,,,,Lafayette County,MS,2020-09-11,,,,,,,
0028073,31.21,-89.51,,,,,Lamar County,MS,2020-08-25,2,5,2,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028073,31.21,-89.51,,,,,Lamar County,MS,2020-09-04,2,7,4,14,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028073,31.21,-89.51,,,,,Lamar County,MS,2020-09-11,,,,,,,
0028075,32.4,-88.66,,,,,Lauderdale County,MS,2020-08-25,6,12,11,29,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028075,32.4,-88.66,,,,,Lauderdale County,MS,2020-09-04,4,24,3,35,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028075,32.4,-88.66,,,,,Lauderdale County,MS,2020-09-11,,,,,,,
0028077,31.55,-90.11,,,,,Lawrence County,MS,2020-08-25,0,0,0,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028077,31.55,-90.11,,,,,Lawrence County,MS,2020-09-04,0,0,0,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028077,31.55,-90.11,,,,,Lawrence County,MS,2020-09-11,,,,,,,
0028079,32.75,-89.52,,,,,Leake County,MS,2020-08-25,0,0,0,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028079,32.75,-89.52,,,,,Leake County,MS,2020-09-04,0,0,0,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028079,32.75,-89.52,,,,,Leake County,MS,2020-09-11,,,,,,,
0028081,34.29,-88.68,,,,,Lee County,MS,2020-08-25,25,38,6,10,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028081,34.29,-88.68,,,,,Lee County,MS,2020-09-04,16,67,6,28,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028081,34.29,-88.68,,,,,Lee County,MS,2020-09-11,,,,,,,
0028083,33.55,-90.3,,,,,Leflore County,MS,2020-08-25,0,0,1,6,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028083,33.55,-90.3,,,,,Leflore County,MS,2020-09-04,2,0,0,6,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028083,33.55,-90.3,,,,,Leflore County,MS,2020-09-11,,,,,,,
0028085,31.54,-90.45,,,,,Lincoln County,MS,2020-08-25,5,6,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028085,31.54,-90.45,,,,,Lincoln County,MS,2020-09-04,2,4,2,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028085,31.54,-90.45,,,,,Lincoln County,MS,2020-09-11,,,,,,,
0028087,33.47,-88.44,,,,,Lowndes County,MS,2020-08-25,0,3,0,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028087,33.47,-88.44,,,,,Lowndes County,MS,2020-09-04,1,4,1,6,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028087,33.47,-88.44,,,,,Lowndes County,MS,2020-09-11,,,,,,,
0028089,32.63,-90.03,,,,,Madison County,MS,2020-08-25,0,7,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028089,32.63,-90.03,,,,,Madison County,MS,2020-09-04,15,20,5,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028089,32.63,-90.03,,,,,Madison County,MS,2020-09-11,,,,,,,
0028091,31.23,-89.82,,,,,Marion County,MS,2020-08-25,0,3,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028091,31.23,-89.82,,,,,Marion County,MS,2020-09-04,1,,0,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028091,31.23,-89.82,,,,,Marion County,MS,2020-09-11,,,,,,,
0028093,34.77,-89.51,,,,,Marshall County,MS,2020-08-25,0,0,0,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028093,34.77,-89.51,,,,,Marshall County,MS,2020-09-04,4,5,0,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028093,34.77,-89.51,,,,,Marshall County,MS,2020-09-11,,,,,,,
0028095,33.89,-88.49,,,,,Monroe County,MS,2020-08-25,0,1,1,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028095,33.89,-88.49,,,,,Monroe County,MS,2020-09-04,6,13,1,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028095,33.89,-88.49,,,,,Monroe County,MS,2020-09-11,,,,,,,
0028097,33.5,-89.61,,,,,Montgomery County,MS,2020-08-25,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028097,33.5,-89.61,,,,,Montgomery County,MS,2020-09-04,2,6,2,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028097,33.5,-89.61,,,,,Montgomery County,MS,2020-09-11,,,,,,,
0028099,32.75,-89.12,,,,,Neshoba County,MS,2020-08-25,8,22,1,4,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028099,32.75,-89.12,,,,,Neshoba County,MS,2020-09-04,1,30,2,7,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028099,32.75,-89.12,,,,,Neshoba County,MS,2020-09-11,,,,,,,
0028101,32.41,-89.12,,,,,Newton County,MS,2020-08-25,3,6,3,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028101,32.41,-89.12,,,,,Newton County,MS,2020-09-04,2,9,2,7,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028101,32.41,-89.12,,,,,Newton County,MS,2020-09-11,,,,,,,
0028103,33.11,-88.57,,,,,Noxubee County,MS,2020-08-25,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028103,33.11,-88.57,,,,,Noxubee County,MS,2020-09-04,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028103,33.11,-88.57,,,,,Noxubee County,MS,2020-09-11,,,,,,,
0028105,33.43,-88.88,,,,,Oktibbeha County,MS,2020-08-25,2,2,1,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028105,33.43,-88.88,,,,,Oktibbeha County,MS,2020-09-04,1,5,1,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028105,33.43,-88.88,,,,,Oktibbeha County,MS,2020-09-11,,,,,,,
0028107,34.36,-89.95,,,,,Panola County,MS,2020-08-25,3,2,3,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028107,34.36,-89.95,,,,,Panola County,MS,2020-09-04,6,11,1,7,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028107,34.36,-89.95,,,,,Panola County,MS,2020-09-11,,,,,,,
0028109,30.77,-89.59,,,,,Pearl River County,MS,2020-08-25,7,9,2,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028109,30.77,-89.59,,,,,Pearl River County,MS,2020-09-04,8,31,7,15,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028109,30.77,-89.59,,,,,Pearl River County,MS,2020-09-11,,,,,,,
0028111,31.17,-88.99,,,,,Perry County,MS,2020-08-25,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028111,31.17,-88.99,,,,,Perry County,MS,2020-09-04,0,14,0,4,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028111,31.17,-88.99,,,,,Perry County,MS,2020-09-11,,,,,,,
0028113,31.18,-90.4,,,,,Pike County,MS,2020-08-25,3,3,0,10,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028113,31.18,-90.4,,,,,Pike County,MS,2020-09-04,4,4,1,13,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028113,31.18,-90.4,,,,,Pike County,MS,2020-09-11,,,,,,,
0028115,34.23,-89.04,,,,,Pontotoc County,MS,2020-08-25,5,6,0,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028115,34.23,-89.04,,,,,Pontotoc County,MS,2020-09-04,10,23,1,10,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028115,34.23,-89.04,,,,,Pontotoc County,MS,2020-09-11,,,,,,,
0028117,34.61,-88.52,,,,,Prentiss County,MS,2020-08-25,12,13,3,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028117,34.61,-88.52,,,,,Prentiss County,MS,2020-09-04,3,23,1,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028117,34.61,-88.52,,,,,Prentiss County,MS,2020-09-11,,,,,,,
0028119,34.25,-90.29,,,,,Quitman County,MS,2020-08-25,0,0,5,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028119,34.25,-90.29,,,,,Quitman County,MS,2020-09-04,0,,2,4,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028119,34.25,-90.29,,,,,Quitman County,MS,2020-09-11,,,,,,,
0028121,32.26,-89.95,,,,,Rankin County,MS,2020-08-25,2,6,3,16,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028121,32.26,-89.95,,,,,Rankin County,MS,2020-09-04,14,37,6,14,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028121,32.26,-89.95,,,,,Rankin County,MS,2020-09-11,,,,,,,
0028123,32.4,-89.55,,,,,Scott County,MS,2020-08-25,1,5,0,12,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028123,32.4,-89.55,,,,,Scott County,MS,2020-09-04,3,9,1,13,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028123,32.4,-89.55,,,,,Scott County,MS,2020-09-11,,,,,,,
0028125,32.88,-90.81,,,,,Sharkey County,MS,2020-08-25,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028125,32.88,-90.81,,,,,Sharkey County,MS,2020-09-04,0,,0,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028125,32.88,-90.81,,,,,Sharkey County,MS,2020-09-11,,,,,,,
0028127,31.92,-89.92,,,,,Simpson County,MS,2020-08-25,3,3,1,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028127,31.92,-89.92,,,,,Simpson County,MS,2020-09-04,0,4,4,7,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028127,31.92,-89.92,,,,,Simpson County,MS,2020-09-11,,,,,,,
0028129,32.02,-89.5,,,,,Smith County,MS,2020-08-25,11,16,0,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028129,32.02,-89.5,,,,,Smith County,MS,2020-09-04,8,20,2,4,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028129,32.02,-89.5,,,,,Smith County,MS,2020-09-11,,,,,,,
0028131,30.79,-89.12,,,,,Stone County,MS,2020-08-25,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028131,30.79,-89.12,,,,,Stone County,MS,2020-09-04,5,12,2,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028131,30.79,-89.12,,,,,Stone County,MS,2020-09-11,,,,,,,
0028133,33.61,-90.6,,,,,Sunflower County,MS,2020-08-25,0,0,1,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028133,33.61,-90.6,,,,,Sunflower County,MS,2020-09-04,10,8,2,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028133,33.61,-90.6,,,,,Sunflower County,MS,2020-09-11,,,,,,,
0028135,33.95,-90.17,,,,,Tallahatchie County,MS,2020-08-25,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028135,33.95,-90.17,,,,,Tallahatchie County,MS,2020-09-04,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028135,33.95,-90.17,,,,,Tallahatchie County,MS,2020-09-11,,,,,,,
0028137,34.65,-89.94,,,,,Tate County,MS,2020-08-25,7,8,3,6,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028137,34.65,-89.94,,,,,Tate County,MS,2020-09-04,0,9,0,4,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028137,34.65,-89.94,,,,,Tate County,MS,2020-09-11,,,,,,,
0028139,34.77,-88.91,,,,,Tippah County,MS,2020-08-25,6,16,0,7,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028139,34.77,-88.91,,,,,Tippah County,MS,2020-09-04,5,27,1,8,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028139,34.77,-88.91,,,,,Tippah County,MS,2020-09-11,,,,,,,
0028141,34.74,-88.24,,,,,Tishomingo County,MS,2020-08-25,3,3,0,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028141,34.74,-88.24,,,,,Tishomingo County,MS,2020-09-04,2,6,1,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028141,34.74,-88.24,,,,,Tishomingo County,MS,2020-09-11,,,,,,,
0028143,34.66,-90.38,,,,,Tunica County,MS,2020-08-25,13,14,4,4,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028143,34.66,-90.38,,,,,Tunica County,MS,2020-09-04,4,18,2,6,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028143,34.66,-90.38,,,,,Tunica County,MS,2020-09-11,,,,,,,
0028145,34.49,-89,,,,,Union County,MS,2020-08-25,6,8,2,8,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028145,34.49,-89,,,,,Union County,MS,2020-09-04,6,15,2,12,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028145,34.49,-89,,,,,Union County,MS,2020-09-11,,,,,,,
0028147,31.14,-90.1,,,,,Walthall County,MS,2020-08-25,2,2,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028147,31.14,-90.1,,,,,Walthall County,MS,2020-09-04,1,3,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028147,31.14,-90.1,,,,,Walthall County,MS,2020-09-11,,,,,,,
0028149,32.36,-90.85,,,,,Warren County,MS,2020-08-25,0,0,3,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028149,32.36,-90.85,,,,,Warren County,MS,2020-09-04,1,2,0,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028149,32.36,-90.85,,,,,Warren County,MS,2020-09-11,,,,,,,
0028151,33.29,-90.95,,,,,Washington County,MS,2020-08-25,0,0,3,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028151,33.29,-90.95,,,,,Washington County,MS,2020-09-04,0,0,1,9,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028151,33.29,-90.95,,,,,Washington County,MS,2020-09-11,,,,,,,
0028153,31.64,-88.7,,,,,Wayne County,MS,2020-08-25,0,0,0,9,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028153,31.64,-88.7,,,,,Wayne County,MS,2020-09-04,5,7,1,12,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028153,31.64,-88.7,,,,,Wayne County,MS,2020-09-11,,,,,,,
0028155,33.61,-89.28,,,,,Webster County,MS,2020-08-25,2,4,1,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028155,33.61,-89.28,,,,,Webster County,MS,2020-09-04,0,4,0,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028155,33.61,-89.28,,,,,Webster County,MS,2020-09-11,,,,,,,
0028157,31.16,-91.32,,,,,Wilkinson County,MS,2020-08-25,0,0,0,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028157,31.16,-91.32,,,,,Wilkinson County,MS,2020-09-04,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028157,31.16,-91.32,,,,,Wilkinson County,MS,2020-09-11,,,,,,,
0028159,33.09,-89.04,,,,,Winston County,MS,2020-08-25,0,0,0,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028159,33.09,-89.04,,,,,Winston County,MS,2020-09-04,1,1,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028159,33.09,-89.04,,,,,Winston County,MS,2020-09-11,,,,,,,
0028161,34.03,-89.72,,,,,Yalobusha County,MS,2020-08-25,2,14,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028161,34.03,-89.72,,,,,Yalobusha County,MS,2020-09-04,0,14,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028161,34.03,-89.72,,,,,Yalobusha County,MS,2020-09-11,,,,,,,
0028163,32.78,-90.4,,,,,Yazoo County,MS,2020-08-25,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028163,32.78,-90.4,,,,,Yazoo County,MS,2020-09-04,1,1,2,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
